M_CH3OH,x_CH3OH,ET
0.5175749513770234,0.650831576609973,0.12883375824033969
0.5536058505683659,0.31494707650826315,0.29066852241063135
0.15312992168853984,0.9983935455341866,0.050561239073564385
0.028086830299608546,0.9796220918907295,0.05938344361663697
0.543424167876413,0.9950843330962711,0.15932991770143992
0.6881381383816007,0.9962856622955816,0.45783665736629375
0.07734846866754141,0.9838285525198633,0.06814107501708197
0.2123485513777463,0.8769821725013436,0.0024049552004139774
0.3083638720035741,0.9867631712800173,0.17010339525600351
0.5521466664180235,0.9978087640499085,0.39926361753546347
0.11619725807731765,0.9817972453323176,0.09931879960099949
0.3600191557058876,0.9920177240212167,0.20956166874835955
0.5027378802180896,0.9949576506358204,0.48996959620703406
0.6026413905980319,0.5719467828275369,0.3838566057207282
0.15077383139102488,0.9644799537767124,0.21447646345363722
0.6182337231136477,0.21103526947071471,0.0882447267808038
0.6059519221657378,0.9956761274507044,0.3650955693730735
0.5400428605326266,0.9285601912170709,0.42759445119333284
0.0,0.9722401310794717,0.005677792027390813
0.3845921976682447,0.995845691913215,0.32509537511471853
0.6865134430648553,0.8353908016161873,0.42256997858594736
0.3314123674159332,0.9859696371887534,0.25726778524132665
0.19445726573697583,0.14253300492205145,0.14155789543423405
0.7160128609018368,0.9952362071587342,0.548148511760299
0.16245923253052538,0.9905627880140362,0.06014420803551923
0.3400985271575827,0.996408947526463,0.28071047592612675
0.2539237220038856,0.9868170235482545,0.2651509690476439
0.43199871427108993,0.9909558767036872,0.6888164240394208
0.5767081402293461,0.38647100519978905,0.43123591717912413
0.8587895406445094,0.4627163408989523,0.6722545286196234
0.35072576048479115,0.9970594904746128,0.14329305690469046
0.34414830593085793,0.9938877217940585,0.28478941444057115
0.2237949063541032,0.9894756423634654,0.0643053428780524
0.6802525183784192,0.45302730020061843,0.35362472360109476
0.7015217519960684,0.995630226627674,0.6834163943782322
0.1474369847100636,0.9754551169413916,0.10591191082781012
0.3534372683123819,0.9863021760870512,0.3535705166985431
0.20136559444063917,0.9884105551190314,0.15863983582228627
0.7061100332800062,0.9973521749354559,0.519448269554305
0.8614316654792584,0.7428828803218506,0.441975845724637
0.3657303639152186,0.9963795050438986,0.3756287340979573
0.6929130246143702,0.5708151026549031,0.6905050815551556
0.7644734620661185,0.4336909638757127,0.27534649080638374
0.17991456415781729,0.16666980857747626,0.16237827388346407
0.4861226069432433,0.9975374598661741,0.19019592896564938
0.7982074642916479,0.9648882419442348,0.731885973557459
0.30180853961071485,0.99777511224058,0.4181392026180971
0.20554623650040596,0.9877166231512045,0.1918758061587045
0.646863991853114,0.35935070362145605,0.24009280115170303
0.8954767084267804,0.9967711224133631,0.6370823394029704
0.21825942225962644,0.9921800919802453,0.4742417498062924
0.7650443435470891,0.45677222068686896,0.586219837685121
0.9299813023774108,0.5789272924328801,0.5251103748620143
0.3805269937959286,0.9940294055551868,0.5151633173716381
0.14136543627330464,0.9728485342973527,0.10678681791831499
0.02717385691011833,0.8980139756076719,0.0838333756915392
0.3726662355129656,0.9871254347559841,0.7239940073213396
0.3760568855085985,0.5341231697272517,0.3008846118807348
0.24196915974480648,0.9956072148166115,0.1452219307313717
0.9842357992675663,0.906141270678192,0.5873285944772264
0.5042459057610776,0.9956297604893816,0.4886534886194611
0.4380338152474369,0.9945758100243423,0.11126542641362228
0.13668322770661018,0.9703739329946062,0.2001213795614087
0.6739209335791614,0.8124293851261746,0.38285821232832085
0.16886942268933758,0.3167980209865473,0.1121671094618466
0.7120940395749737,0.9977432910838171,0.4566015067562793
0.4827566835213488,0.5558644609689025,0.10733095773670298
0.5306641708122529,0.9972789909481803,0.4776818807538692
0.4813718848296503,0.994154345155638,0.4826168684449519
0.3228501465626601,0.9884515431966807,0.3658380650601464
0.702947520046231,0.6820331266191733,0.5466633605117365
0.4318275548628294,0.995267789878749,0.4051141923516687
0.359080773306293,0.9902034455002242,0.35096274642055847
0.21863573647695017,0.9884551015503387,0.14053425968341643
0.719406830239259,0.7783219907753367,0.4183947075289942
0.1281578711212696,0.9754724342240906,0.07734818569682056
0.46906958628227857,0.9913560333450999,0.31492790466652154
0.39767395781107145,0.9966911351833632,0.46867423672406616
0.19824115680818757,0.999095013248539,0.09271626545241377
0.4665269237281307,0.9938260662437546,0.30000653057634263
0.6001411485077653,0.9935026156275619,0.6234032766886056
0.5359679660700613,0.9935789985736496,0.4488571967950621
0.2830804971954625,0.9878749637396858,0.23176320076110404
0.23187453667541635,0.9899103123299271,0.135129570496465
0.4715772893804875,0.9981156749841855,0.2557562066214488
0.6176604207529622,0.8388559991919029,0.14496978824847842
0.1014836360978908,0.057057092513545404,0.052002173441512284
0.9785510952145091,0.9976285181880618,0.37368066202495465
0.6252512464121258,0.9953700780553223,0.6657424136388591
0.33132995953006433,0.9864897354831978,0.42069939730405337
0.2849276191520328,0.38848727550895457,0.23137245903369255
0.3654892846156769,0.9965819265926321,0.35848481237956553
0.45039290975906526,0.8613403084529268,0.22453699137151842
0.5119371157589365,0.8919306479951545,0.36031525661829955
0.17230443596518913,0.9935033709373353,0.27840512764405245
0.17343735738644264,0.8150779901822058,0.21515615341026764
0.48826761585693945,0.8284813651650837,0.17350964372191832
0.9479812448575775,0.9731601734515001,0.5545719700011038
0.17497929869420795,0.9950537445059762,0.22233706606666578
0.19247460859348878,0.9860046785183039,0.32650635988950016
0.652848708216938,0.9977125252526087,0.16095107313962217
