P1,T1,T2,RRC1,BRC1,RRC2,BRC2,RFF
0.7694673170210096,0.6830740540330082,0.8160135179609256,0.6761976665269921,0.8918318763691199,0.8795538994470892,0.6322040777766058,0.9038024279527641
0.2954474075061504,0.575414046833985,0.9610802831639678,0.19734227216907738,0.6915619137429098,0.07327649572163314,0.03015017817137962,0.9739027210891916
0.5177878847847346,0.8753205160321129,0.33033452129805063,0.11495223281997483,0.8296320095544218,0.38704546847923466,0.7463918657552345,0.6725548463269078
0.11629873336890806,0.06298037687834546,0.05887735151023499,0.6910183065263136,0.37268257911863856,0.11408517745880187,0.7517675324632391,0.8315541677349986
0.9457294395611402,0.0885111086847088,0.4915915913997324,0.8719740510491396,0.007589154649633875,0.6305830082455145,0.8911981336923106,0.6153078809662346
0.8284921705412234,0.6392015328646439,0.6369469416087892,0.5560157573952395,0.2799026943945161,0.10858821320059425,0.5876045407343504,0.47421391868256824
0.6141394563506894,0.388671368442401,0.9572923397147886,0.28848048717090924,0.31032607794922334,0.8613263914245809,0.9414636811127582,0.15076094286473157
0.7374661812274119,0.17936198663090508,0.4141077756009537,0.5603244294104726,0.10029116386579376,0.37417941812940625,0.14795655917795095,0.6360099322082607
0.15236015276197,0.11207152166142764,0.5503373107792431,0.05696963359027607,0.0025640793555592664,0.11713201563873235,0.8504149674049349,0.8941168398335562
0.920877997928538,0.47732901586105303,0.4396066894374524,0.616214358870457,0.10749490784170398,0.5278644791284636,0.916967234802708,0.2747198032907587
0.48321101726229654,0.4372226887095625,0.6833362168067758,0.7135299491248285,0.9635674082229716,0.6245211914485884,0.9063571225953733,0.7967358265465619
0.2308732674063081,0.8244224978927379,0.6029716752855823,0.7727909587838893,0.10253083227899193,0.7985327951753967,0.7146852964111926,0.797011960693846
0.2715740783749847,0.6525670335026841,0.6037066129220765,0.3248763791107939,0.12792277306359567,0.8566016000793218,0.835446636225675,0.47877751233069465
0.9664733572931061,0.19609194398635088,0.9196508335490279,0.9222848730031642,0.43793543787797723,0.0695278099788024,0.638025292642147,0.0794041427498749
0.8858857873070898,0.7284003953648077,0.1257957813521653,0.06820163633916146,0.5895216400622896,0.8850242731986556,0.49289277506465734,0.8501128088672356
0.49605040170719916,0.6071609535291937,0.47670852518539597,0.9822836122674351,0.1354745296509504,0.884207276663754,0.44337020343786715,0.1099131150092077
0.47059946475096925,0.4583789009831287,0.355525525595791,0.04042834195307235,0.6580975337779399,0.0005820004987880656,0.7615687303906833,0.6278305049408212
0.541417529971121,0.9411633892330062,0.16626428149261585,0.4965890458315678,0.3534822684418359,0.4350816946711136,0.7904988758571054,0.20663764687553354
0.1755216697372588,0.9927319687105478,0.18832950792909742,0.5878043915039288,0.9621552077146293,0.28740632778147834,0.2757070237793351,0.4362936170275524
0.14650572810086815,0.0348427806959446,0.673241713241703,0.9664925804699521,0.13591502294995583,0.3847608535089453,0.013103893675622591,0.9314925197918975
0.1951277106444136,0.7274746690357747,0.6294891471713626,0.8215555727562112,0.8858387241466407,0.271324796394486,0.1431273876922951,0.7359375988642499
0.37244139228498785,0.7842295785318281,0.6928278314472589,0.5670832778656502,0.9504041378404512,0.24776948108422903,0.5068443419910004,0.39791427905071347
0.5203341119449381,0.6547290765874245,0.6268373041781281,0.68578841673664,0.15786098575659724,0.7347989892338688,0.9011236096557385,0.15165584016225145
0.6394854356173603,0.11589093766514003,0.7054107661882139,0.001588352248616684,0.5205668138610957,0.750484757287427,0.6664408619216677,0.9003427628866653
0.7713857354356097,0.6180313055851228,0.45423229179434266,0.13412377534695702,0.7228741642752075,0.9072426184130943,0.020223208218986308,0.07500816302359647
0.8245461974799901,0.27109875366452973,0.8292823187285219,0.2231926223271862,0.15705262179521892,0.4204377972319777,0.038582830811188004,0.7956209598360404
0.7085103208864871,0.32533451635889143,0.0871160538984519,0.832971923688826,0.770585675001864,0.6926413747487753,0.9019342307958019,0.8630088337544296
0.007308953561418141,0.3833836299611968,0.21401534751360174,0.6027012989970648,0.3755421888544649,0.5394649822190081,0.12458283277693916,0.35257531942919773
0.8122723795565008,0.8721668795726583,0.458769205408041,0.8856310073111815,0.8450315870742585,0.9539057788672022,0.3299786048642581,0.1897236089514695
0.6900824145786202,0.8544587791320502,0.11610119693213505,0.06725420427600953,0.6590088594904161,0.852728293983428,0.9394881401898011,0.7121761542411112
0.3964898213830699,0.5260747920704629,0.6801974146777923,0.04773638976132474,0.6133577482908021,0.9629206356100849,0.7392285504779861,0.17516895259041113
0.3834792664765625,0.8937289731021725,0.34930051085622793,0.2649126150604153,0.225458888470963,0.5481153368931375,0.5317563143004461,0.9244848496456097
0.6438336933556781,0.16414909320643378,0.09965686952349273,0.062234390388489214,0.07913017723072313,0.5826074142423472,0.11690735603934194,0.1677118426330388
0.3876448752470687,0.30722942584884994,0.34978630444134673,0.2680338393298104,0.010884617869918518,0.3436423553982593,0.43124384856806497,0.52322526153133
0.9017790835210175,0.3197134730667197,0.8262456902422208,0.1351858454020777,0.9047319844817105,0.23013418079548253,0.18243806136528243,0.23920559537298175
0.4668375738072559,0.19789813728958672,0.5216944581638039,0.17179253201849246,0.1389760557594383,0.9309196326650019,0.984350379290197,0.0
0.7103756887741481,0.9065980346274403,0.9696308730489474,0.5791216436295868,0.04098022462548415,0.5558768739363824,0.362567615800892,0.4323461273754943
0.44440673498003247,0.5371229118533036,0.29939008642937104,0.6714462252294315,0.23188768437443238,0.9704553012985847,0.7526746999717341,0.09095081608216288
0.5273602656400125,0.2604976540470525,0.11807618569075906,0.8970912414054483,0.18173696554051058,0.3373470295710343,0.8852177590796928,0.41353442207460805
0.6714728590064263,0.883253075957243,0.35951923432129007,0.41885618436669425,0.5965635758540088,0.8294978946972792,0.8195549375669945,0.31474947966268707
0.008297281747063678,0.2523684313204355,0.23304901963931712,0.041503395817604205,0.15075001180112588,0.4388668776361174,0.7931927423159317,0.04146140864964589
0.8216343053168815,0.2427690262885842,0.22753203004464062,0.6662036638671014,0.7443977989588874,0.7274665981465132,0.5544545805530621,0.4402930051861591
0.19282133229389764,0.9228137415614177,0.9017712546141077,0.20672477573809558,0.8666158425363899,0.9643753071916527,0.8848646990461245,0.2628637279616124
0.7300159454440103,0.8664693152501823,0.5718301790135225,0.29514980786641565,0.9373566096170567,0.0016566021276957499,0.5447987871903882,0.3114857297626383
0.8511223166846318,0.03393194495285279,0.8948210261370697,0.08887251467732746,0.6125192568276551,0.44352992697350235,0.7426273912697565,0.575797403287102
0.7741091616796638,0.2652790422784812,0.6151813163993207,0.3884258591063682,0.5152305628528052,0.037503780863133135,0.06012391064584194,0.46017081741696986
0.03805160322751444,0.6580944715370807,0.24806396915441375,0.5611918136568794,0.9931141506738458,0.8407737662046444,0.8998328712554725,0.19313217209566066
0.23174211265562428,0.05748240464614218,0.6045940645579471,0.7183306700445321,0.756095359838469,0.8202483307559385,0.8076189488316851,0.28652317824843443
0.1897057791680421,0.6410137033190244,0.1933579178131115,0.622247827581286,0.38436923236523923,0.5691256302371023,0.14084235998301303,0.7640555601116243
0.6117068394906326,0.6539401387854022,0.32322582885680085,0.12899863979778486,0.7678925154287969,0.25082118725507724,0.8080868435631531,0.6610028459452705
0.9250845824530769,0.571232132286243,0.08795469747826345,0.45816862853145346,0.7370397899789447,0.4760447655610853,0.30901819893154653,0.0011239558062911617
0.3126397171597528,0.04145934274711571,0.9525065225417269,0.47970290699732154,0.27663981703873697,0.9939230265880169,0.5062500807149523,0.13986455656887073
0.3424451346162065,0.7601037824160177,0.7708939137894344,0.009044516166946626,0.5581015430252134,0.9678031543548743,0.4458751064912161,0.27222182239236115
0.13574913062124683,0.4423114232283072,0.9283607798604958,0.029932163722163424,0.43234317942384926,0.6643468351552144,0.3811302000549773,0.05281623866637047
0.028086671784889106,0.3235067503509028,0.41901520371041023,0.9143679775524037,0.9721236477811225,0.7806138686245676,0.3839074795365658,0.40673108430485044
0.3577158987049476,0.8297576423575839,0.871841147707265,0.878590121917105,0.03534791672378464,0.28560510577689224,0.4211941279123682,0.32475122250669713
0.5395225988123782,0.5045921305561705,0.7231050883325256,0.8702296058266941,0.07967088725527716,0.8130360948093115,0.024459846710671224,0.36445198791803196
0.23948328779386197,0.877396926740877,0.946995302061989,0.9722207708983405,0.7558042727835,0.655633338632192,0.1435181431475234,0.03586852322228631
0.14020396092907017,0.050691309127429474,0.9664401491101984,0.35018799173502524,0.6605288551969082,0.0640880085002811,0.7458983028340554,0.2426112959691188
0.2130278432300139,0.26615688083506894,0.02692678486942235,0.6885833347133045,0.5667379117965784,0.44102794352985586,0.4156569083185958,0.9810142064112625
0.7488598992307596,0.8199582988826748,0.3978621863292382,0.12341013196656614,0.7723179986281588,0.5595003445737187,0.05904899529686465,0.021470526271999045
0.9708642470127735,0.7129189982055704,0.10602398452336992,0.4339129588121001,0.9788865652793716,0.8368260032787984,0.17214807855604314,0.7138611424764729
0.5867774153803351,0.5967034942074663,0.46767946401754656,0.513323823381596,0.22042823071633996,0.1461274666368677,0.634699615053181,0.6923665486820823
0.019631301370322207,0.2575483182107119,0.415223262742888,0.6413124739701084,0.012284169527509499,0.7665828206723667,0.6869346448341084,0.136363576060712
0.08170791371886299,0.4113408618155714,0.40123146791887265,0.3326227272444313,0.6803529138475568,0.4818200326727927,0.7049446197754309,0.38486735084817464
0.422186630917853,0.09320721905841989,0.12136713757881523,0.18373441829625067,0.9811632155690723,0.5457199364175547,0.4498108504618321,0.9936534580862973
0.7062625712334838,0.752990903406229,0.5928043603889588,0.3632285146749499,0.8149086830539747,0.5978628737724543,0.302504941800142,0.466749082528211
0.17400480637145654,0.7750076830546622,0.9047757170498354,0.1170086318343613,0.46395668686429664,0.051036666362833244,0.05202231126146267,0.7686115860484765
0.08639133712749913,0.45729672464691795,0.2728967861641305,0.7012315680946194,0.9669045856025332,0.885628879129861,0.8816043842545298,0.6735424560751654
0.9185444555878137,0.8416224201226203,0.6434199402832323,0.6291007089193504,0.7432816824419531,0.7056412401387315,0.29359269551675476,0.42340275069909217
0.9050827581050811,0.3639272371504414,0.02220381326379517,0.8496975169259259,0.3335869650287313,0.7722353851350545,0.7648439072084201,0.19617667690060187
0.8026670268954108,0.5886132261663919,0.642423615632822,0.2684899503376995,0.8568383515958932,0.8940731111570571,0.9308826841758319,0.5726207454427569
0.25422003315215136,0.18403285006588233,0.3629561001423678,0.5561214693662881,0.36903306924390794,0.547259623703599,0.8167022094264134,0.1718210416411117
0.28606546648320763,0.41440986614008724,0.7083989614295412,0.620079475154366,0.32849129554683776,0.9237047106392934,0.6606010300111845,0.2706605376696721
0.9704034170330753,0.39944720920357035,0.3849781354882875,0.967169897786068,0.31498112524213495,0.23757776526778163,0.2794513919878574,0.7418649104598555
0.248823225124845,0.3964862111087375,0.4606394936350391,0.0668273486206182,0.33910900289110024,0.8497638556721986,0.5376139332008814,0.29801369248773235
0.9725478005483119,0.5481196702686337,0.9307702327003469,0.6392376135330988,0.11285427972412412,0.8311857071704172,0.3875288941658748,0.9496879169019485
0.6958813845413898,0.6400428019502353,0.6299023312379433,0.7001263115395132,0.2787931407955683,0.5773375524335405,0.9553048262386828,0.17344754452709835
0.7533765405984489,0.20213410635747175,0.16876808151313583,0.7083269775923449,0.9926315548071828,0.5226176833680821,0.2631497978925054,0.3125975898235149
0.060331275458813005,0.10192163297797263,0.2830481610024531,0.7849750295853375,0.7080544593714772,0.18512399861432632,0.4081518019124959,0.9504717986348029
0.5016309159274626,0.49801471224286686,0.4101233128425559,0.25532808547355756,0.5704026026033697,0.47364769216988845,0.0012936100955078036,0.4130712336753973
0.3592500247702046,0.34745249284559554,0.26936812312750646,0.5891358107226865,0.6250102718528677,0.5309239646323819,0.23014837089822837,0.014831242696182599
0.8547748315663086,0.6405042840124318,0.5300755071773988,0.45475389880364103,0.45500381413329855,0.9438638556105029,0.5137586932643604,0.2653021551016356
0.874974050113172,0.7759229016693174,0.3913916796560599,0.6551671469379787,0.267066211898972,0.7218183637683676,0.4803040624424163,0.5269165075251564
0.9832486433035215,0.8650452081581372,0.3507297810710135,0.47889730266688035,0.18292458311977114,0.7685300979931535,0.5463038080487751,0.9850417031673927
0.19958861607360778,0.7791287295308615,0.44902711587630684,0.8768692108703379,0.830417023604597,0.09131468854072167,0.34191367080430746,0.7884781006033523
0.618698713774601,0.7388263242566984,0.7116684724337929,0.17539095367449578,0.23230010042611468,0.22704490935172844,0.9611889404509807,0.6781255805882472
0.675569636279008,0.004702127320876048,0.8847060062674075,0.17040376907802204,0.9154591197872447,0.2640254862618791,0.4618189600579461,0.9655634716419356
0.10318925728141859,0.7044951286991914,0.8270902366325306,0.27570416236582007,0.29393546340269067,0.18311282213761054,0.5896890039424628,0.009412030808370171
0.33818491311433285,0.3088538780940939,0.39632963124709875,0.9836135463210801,0.8230413537139066,0.5302235296946579,0.7918738951874434,0.08720253073221354
0.5511003212315775,0.505762247138489,0.8949289073371336,0.8794159549247658,0.4125412531979145,0.9138567159816461,0.5235812446477947,0.17407115253127575
0.7154515182836367,0.08497008898529179,0.6876686129045719,0.20448278751884105,0.6451031931507344,0.32069423110691625,0.8825426977026968,0.424934487423337
0.5101276620629711,0.1668043796224996,0.9141209036812565,0.6326220683957036,0.5367751099703314,0.57986991385066,0.7418806200701444,0.3009713312956111
0.7054641176831251,0.24444381629035794,0.06701174356492956,0.15317013632037121,0.4135916944030658,0.48067887117339503,0.34237264495578584,0.4868975719671814
0.17425954699485913,0.4901663912924641,0.5367986907051208,0.500084301593286,0.907418611948637,0.7021872006289245,0.8482303400685873,0.9370005045066822
0.324242844411347,0.12428928311897325,0.6105368827071036,0.8679802988440071,0.6658143494214767,0.6692889617263932,0.27787274499572934,0.46431436163273965
0.9653924208285662,0.06803128852195872,0.2633124510198801,0.49344889241800205,0.9778581383547943,0.9260614525356318,0.5663794280376383,0.7260097846927073
0.2605379743188856,0.6770992682452173,0.876422040998527,0.11076136072295342,0.44941438753714286,0.4672944632547573,0.17587038374255357,0.9393970911240013
0.9396121706652065,0.8281018800782958,0.7649381006820875,0.46724494837279307,0.8436075339463621,0.30236981403643726,0.29855421911325786,0.07373460820579619
0.9175057110876597,0.07110336838382736,0.4089808046353127,0.254823987959523,0.11712041811035137,0.7282640768513745,0.4723068309049149,0.3332420781825811
0.40049788465867087,0.9400636625224208,0.5699849912465762,0.8265447056810772,0.455876880210987,0.8993947110453356,0.25761846865909155,0.5039342556802209
0.6742296707638595,0.5571420554112936,0.946145259403286,0.30236200713723715,0.29215832901544325,0.24290059154515942,0.9470837979344493,0.6752611097338994
0.846561092063304,0.16831434864514838,0.6764645831489666,0.015640397285751756,0.5431050242136481,0.1898819370709912,0.8406330042737179,0.4015473765453564
0.9711711864094144,0.2929491260400332,0.07931008024949904,0.06179660135179196,0.5012266318147802,0.757494400080704,0.3267805703435321,0.12637548233364854
0.6245473179660919,0.17504683064755433,0.0986749492187311,0.7067690603464452,0.8870721260648642,0.6491069863685994,0.5164939182499917,0.025086914956137053
0.373391143988397,0.2815454674833191,0.05436632465056057,0.3374618213492898,0.38263178427144867,0.35236454893671565,0.5490091115511114,0.875999416954939
0.8671701125871618,0.9654840728197547,0.8684151364641721,0.1878904963967585,0.003871639971072406,0.9442663746607519,0.08798170508513806,0.6405297763075177
0.48343110687121515,0.13107704189639957,0.5667676402786768,0.6352195045116278,0.4878439230691038,0.38966632834590875,0.9739957908872742,0.4804487675943139
0.33957573220114057,0.3853665117544689,0.949716916560396,0.4471326724304896,0.7038831744441078,0.8881707610133404,0.6263631432767413,0.09624131634477998
0.45725009476481926,0.12158412140307995,0.3154974659801457,0.5429051072726419,0.9225125436496627,0.9426627200849756,0.24250002708620083,0.8218114362735316
0.7951926287903603,0.14031530722558117,0.90392295623713,0.5900167207675958,0.23508424436675615,0.7632921272642373,0.746936265779321,0.08916062191955632
0.1640481433929506,0.1849175914938841,0.9935262309441946,0.5074821367423549,0.15389503371632357,0.48552208181639367,0.47079719529696296,0.9827647960672369
0.5718537812131923,0.884944519235848,0.3688549852095129,0.624929724267975,0.9331884168546424,0.9516277842817157,0.19036963047525793,0.8419042930202992
0.9292787752453797,0.7838684070429247,0.7310001064771381,0.4768035919430349,0.654969487669166,0.21554778983271794,0.7972125313463824,0.18679125287062492
0.04724280633006628,0.8616736704915509,0.10875935489690036,0.9047885760628697,0.36091899690070456,0.6711954365837112,0.42292042869551405,0.27777944420870015
0.9021042548543527,0.5819176888314916,0.38643525314147453,0.7679616774354506,0.4802145244543215,0.341711668340156,0.08945542746087609,0.8112104851808426
0.4672855602129775,0.5131677588918553,0.009369403995082237,0.36901473760413817,0.8657801748458085,0.21355782756021552,0.1094281914471783,0.04827985500337215
0.3698034183788963,0.4478410775049926,0.15425778298814663,0.3717242191139125,0.43915072786459913,0.4068219177086084,0.8316577079448219,0.6517523618268645
0.21787043685682228,0.5299015323994714,0.5704557354744004,0.835520082771771,0.3278018472863158,0.8544244945165271,0.5766627084356237,0.23717674113253723
0.896500225337028,0.38412462613599496,0.17278351974999673,0.15057062280709047,0.9685378413906421,0.346830040823823,0.8793979046051269,0.6465306861067162
0.3334408298316638,0.3356793762626862,0.31286285601078134,0.030307557819699987,0.6321201369757383,0.2357608908840484,0.7451520531977063,0.9501681155193183
0.2292584906017019,0.21847160916000075,0.7067016572119584,0.44465617537524527,0.24832501321748704,0.6699117310206187,0.039241453213264665,0.4904045720407817
0.3140394355013685,0.5626790993918873,0.5197003275007646,0.005898734480802248,0.04524905039482482,0.8085281398673871,0.12908607285158907,0.3155680521461254
0.04908964736868704,0.6986876296008657,0.7392821945808379,0.7578780180277152,0.4648289491867384,0.6472817455202595,0.872034349163196,0.32161511193206616
0.2827816425607059,0.35617688684784854,0.4951957289013009,0.1792869318763393,0.023854393509297807,0.32255084380715415,0.04407422689457871,0.8732141195868074
0.8493296303265223,0.23904948836785378,0.789975247691503,0.8727337468094669,0.4875347699926596,0.532927432858806,0.8475016520774451,0.9193964475739326
0.06736182604426633,0.08720092026229231,0.5445811665176521,0.8913545500929491,0.15267353077992282,0.35459888657754957,0.35927154537012346,0.8737305136410732
0.913699361694098,0.002655332717715009,0.8720969604888609,0.32202118107520405,0.9546367022702406,0.034578479403279266,0.6519666905056452,0.4979460878695675
0.22572044933177726,0.615809764045959,0.3668040335232945,0.6491951351153058,0.45463136280518907,0.13552871588371795,0.8292434676098567,0.5632330140917388
0.14711682977571305,0.6238875964466692,0.9158169986459441,0.2921787022833856,0.030133552729847822,0.3062000584709932,0.4865761312963398,0.747197979151056
0.12337437867056122,0.8894929812186438,0.19982630402426693,0.5401199133513703,0.4150495315813365,0.7606570715327259,0.10599299767296769,0.5135921954170831
0.35997155757600785,0.8054602382911704,0.7173828860317073,0.2823294223071471,0.8029961967521181,0.09252096153738837,0.39222600368829197,0.6895584292407423
0.9841499895402308,0.36703059902258106,0.0176411181437075,0.6469718852282824,0.8824557198129173,0.6223823752570582,0.8467572859468485,0.9395462524805522
0.9695736296556281,0.6261423640576709,0.5449110818718026,0.22148485775438007,0.9006780998927869,0.31301510431081186,0.5743499191946049,0.8833765682035029
0.5962437872117552,0.08344652788141937,0.7984148022095923,0.8785418054567663,0.8369681436152036,0.6667947599237097,0.3278188057938875,0.3251939068191598
0.9415103979987114,0.6801963096032657,0.7022069980437191,0.17976328374133207,0.3585886023198599,0.9768185776972956,0.8534372788947352,0.4783703860702786
0.1276071970998396,0.3947825217827736,0.5857600533473679,0.836537122897281,0.6602796651316576,0.5420746280355668,0.8786452376772251,0.19547731390893786
0.57976199483706,0.8378030824473153,0.7150939711017124,0.5431206200015859,0.35289631551023526,0.5049379364717205,0.4388799123251925,0.2576750482376324
0.687960115512882,0.14917330448218058,0.9173595616005912,0.4644980075434967,0.654616546002508,0.49552461710896134,0.042474122148565274,0.8280689819747563
0.7269037245905781,0.9111643832631167,0.5759786561465603,0.7376177665179416,0.5586190516827487,0.646148133668668,0.9629198378688216,0.5180852062481234
0.8266192139019504,0.9529950455263374,0.9481293633553438,0.869386303364897,0.8361429898610367,0.5448458977543987,0.38991556005535405,0.18459652960490955
0.027942242528281147,0.31189106919537446,0.05243950362261707,0.5366737943971196,0.48622097987098084,0.4520764519552041,0.09750661844402986,0.26837273640345255
0.8722667497537271,0.11771959864845583,0.17604440668687182,0.9320649343274298,0.873268566607051,0.5768473733908118,0.7494027741045868,0.5685124057010721
0.7408343856509394,0.001683855655273625,0.5272736792847752,0.7993530225143081,0.23278105522873258,0.4925038591543808,0.6573451284430025,0.4309712536008676
0.5424857041714304,0.38605253807621054,0.4419218469532371,0.22859330452523288,0.09974509583706381,0.8244744427837584,0.26829896586775,0.829081903674193
0.7691006376086991,0.373566775215882,0.3438996669759131,0.21452052747308167,0.5242944727271149,0.3464525972437637,0.2491940687239887,0.6827647484771082
0.6489914563116381,0.4831566715749904,0.9617364051903454,0.6188330277113203,0.569564352420563,0.43278495085895374,0.11265004572538032,0.28459503235082473
0.7974325761173602,0.1570258037399026,0.722399396156252,0.4254955438648348,0.41742962976572845,0.9016226815940519,0.9695042854467718,0.40643849197752663
0.1590098712583241,0.5126445004228253,0.9689800904909465,0.18979586823380237,0.35715961479125546,0.7011345594123831,0.6703825080774213,0.12402952868314948
0.9572050183541962,0.9441779453869419,0.4827897586837455,0.4394081249203837,0.2040829195385477,0.9186331903238837,0.61086978939983,0.41750243918313934
0.2633206382644664,0.006378692376622919,0.07178348840754367,0.9458415610358936,0.23898825577006685,0.37132303882639955,0.10470077511135303,0.7768957589456778
0.20513684862267434,0.892123575746298,0.515330052307533,0.9485643992768958,0.7899080557610854,0.859520418945996,0.49751632617429375,0.9378772434042754
0.5284670160288716,0.625048543404783,0.2763269301606712,0.05788649774012783,0.9327672191172708,0.04313281404399971,0.18648559193338624,0.7278473354554931
0.6283816836164884,0.6591615572068905,0.8282184723352373,0.598535601796001,0.34336265779713854,0.35940619845063393,0.525564672386756,0.3450051855109297
0.9347157522627989,0.9116987521704218,0.9785192564911309,0.4702970472715219,0.0842113223986514,0.45263508374256556,0.07441870851407642,0.6858365711485428
0.4015296110155151,0.9567709493531513,0.9549262174038784,0.5632513933762484,0.2740158193796659,0.8976228972693815,0.8163314420098393,0.01939591713366374
0.8702105778111593,0.34311542530970973,0.25734809612958287,0.1265388636875265,0.283123897994288,0.07237654719240666,0.011816397417313287,0.022679047248738517
0.8757852239540851,0.8929211180455412,0.7527286146944299,0.8276465198641254,0.4480354993176649,0.9526197937041451,0.2861912637067175,0.6814913126541612
0.20473640414964311,0.8221436419194901,0.9230438250128739,0.5181667169735695,0.25079062254865486,0.4975210999195827,0.6656003328890668,0.26109228034827486
0.41690469962616006,0.9413796085875132,0.88367326044294,0.40090254962551275,0.5940271510298206,0.30653966049558257,0.14253200172389074,0.37332834854083435
0.8946268995257984,0.817327190940881,0.6470164559863036,0.8209343928837812,0.8947244783162267,0.6873195984148583,0.5156682692045081,0.8116210325324931
0.7717617212289467,0.6075569220510313,0.3630839529857628,0.00627737065039459,0.26504667280966326,0.8742865790258556,0.33177661104727396,0.14618846655066894
0.609455795939752,0.6394492165715739,0.6074771311080198,0.27446997563915876,0.4418403492621637,0.5676010680618051,0.34917423620707894,0.4164879424510724
0.2691424035345933,0.22835904004478147,0.9356835348919574,0.1449379270342163,0.9645565075166024,0.5128464717071606,0.7707395242422577,0.44462470637385443
0.14853322908760136,0.2412640777949715,0.6353950256196992,0.5493691903471427,0.8810309298810514,0.0027427971152775704,0.8863132738623876,0.3413147189827849
0.4962677168217353,0.770618943324946,0.71083724488172,0.897334220776992,0.4982747752520223,0.30586764919236004,0.49099181453503427,0.43575925050471903
0.5408251243079045,0.641812785595202,0.013905706002978135,0.9639099467726916,0.6637503818803698,0.061656281430337245,0.11059480058557525,0.1771853715427421
0.5597189285381898,0.9762457154422122,0.579248988377973,0.33139384432451036,0.3885475128536947,0.7750484183358063,0.08471330727781073,0.9653546338797668
0.8335283505348512,0.05018643182567617,0.07802389789025099,0.6702003967152342,0.5511969114152159,0.6851580278362365,0.851114722241553,0.7326936422167464
0.8630569880927008,0.8801909466348516,0.3981140497163498,0.7206604266726228,0.9729556492297883,0.19947623290815775,0.8937722208022243,0.6596008514516031
0.2673325003066478,0.26740635617403674,0.12253431686466953,0.43553758670922993,0.21626513304580638,0.7208518164157336,0.177645508122499,0.5111908379680774
0.10407702082125803,0.49622930666308873,0.13386396988698657,0.5416686909500493,0.19281093585030706,0.1120283601502147,0.23962902660365837,0.6993067253453109
0.9031235235062458,0.4848675964751439,0.23242989938390934,0.7093291803138638,0.5417661130940478,0.37706951737083827,0.3659522447750745,0.013214142841837688
0.5614729100050682,0.20081568441065123,0.9924621450252626,0.8008257648595656,0.05896227526720046,0.5641511575571289,0.04793582587919806,0.9217453423827707
0.701399677928709,0.6477582571343321,0.6915504936384451,0.02701225244242636,0.0827438332338748,0.16789468137263408,0.3187348743195194,0.42563621893070164
0.9914363816235412,0.1466992738082844,0.7512211309656713,0.21571160810983672,0.15885965123852527,0.8447376163267443,0.22543292626925454,0.1171096636345911
0.38166354533010516,0.5828837072868049,0.10209314991691798,0.2876942277213078,0.472257186825586,0.904043438633925,0.057087918228485676,0.8671891143948813
0.734774008583011,0.5573913479875587,0.4672095473755409,0.21776788267270084,0.8332528423931221,0.6832599924005247,0.36743756011907197,0.2469124303291475
0.9011888541578248,0.7207680447166704,0.4233521796763,0.2731865092859642,0.123305217400002,0.4422422803999201,0.2856699294287128,0.8656067474690763
0.6302557402409854,0.4567254735006263,0.2676587137424562,0.5336153105966338,0.2049938088771002,0.32175617346839397,0.280305044270583,0.4850325822053747
0.054078358872086785,0.531993556489438,0.9831830133856343,0.7825505310798425,0.9849359577600091,0.5611740860965588,0.6913455334560413,0.17571507893665578
0.37653296672690906,0.17187437973617747,0.8496498012971756,0.12874450536501966,0.3032816695016212,0.9874470710083464,0.7967726839099774,0.5380623638668791
0.27198269440940104,0.3168625829392506,0.8192194920124649,0.4655670655269051,0.9825081877753333,0.5414116448774159,0.15023055143934658,0.6457509356577786
0.7516397665096242,0.8801210659738987,0.9869505941930257,0.6879564822662708,0.8487474043069783,0.8470941880665666,0.909653681613066,0.9476999528562692
0.6309069868250861,0.6758665907272867,0.6467256922967071,0.812995194416601,0.6133140635303318,0.9589791792853465,0.4821910459189169,0.8272944822350154
0.11828725740690671,0.4560568624251369,0.18141670501840856,0.3156387765690971,0.5831797607548408,0.7032060346127179,0.5505874146908751,0.29610134831994844
0.4933732020284163,0.7493255976967186,0.3945527149828205,0.8601575695153341,0.6142835377821608,0.7617864763326005,0.7738301559201045,0.7524556227368996
0.13524598649197217,0.8354918090702235,0.47983726842945096,0.012280838235500607,0.12040730878675784,0.3410426690558703,0.6653309569020996,0.1876109828488749
0.4795540334605404,0.5332437963596193,0.4904504426348666,0.5547352050945221,0.7290415765971839,0.7776475926431154,0.8953268348144253,0.285184679063306
0.6895658695674727,0.6627028324787632,0.15196022016004562,0.2207949341375636,0.22945514970728068,0.49198634852229584,0.39786315967545144,0.6738862745783587
0.35246000573800185,0.41288473733995,0.9580287699797907,0.6066727403301507,0.28547914807639047,0.26044123417748716,0.9370257650182114,0.19946104679206797
0.1807202337594389,0.38993193603814413,0.8529880742142364,0.3415900127815229,0.6441487273139721,0.3869772616602524,0.4773647290752875,0.6628097985445832
0.09585267454887969,0.5409330805359365,0.26047991083756905,0.06401114378261971,0.8801534370602014,0.6102476493131155,0.7638204102168444,0.23609333773178243
0.5978928172768432,0.1336308750620594,0.40944740762387966,0.6789932673914875,0.2724515185104501,0.6731403154956643,0.1977551761077161,0.5592664936090108
0.8205613599571826,0.1991656580916792,0.9324682149311752,0.24002994141838177,0.6621889199480674,0.26597535846581893,0.15438954660743823,0.33755294555132354
