"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","C","S_6","activation","arquitetura","background_k","batch_size","descartadas","early_stopping","epochs","epsilon","eval_split","explainer","inputs_selecionados","k","kernel","learning_rate","loss","max_depth","metodo_selecao","min_samples_split","n_estimators","n_eval","n_layers","n_neurons","optimizer","output","random_state","P1_contrib_max","T2_contrib_max","ann_runtime_max_s","checklist_passou","n_anomalias_heatmap","runtime_seconds","shap_mean_BRC1","shap_mean_BRC2","shap_mean_P1","shap_mean_RFF","shap_mean_RRC1","shap_mean_RRC2","shap_mean_T1","shap_mean_T2","test_mae","test_mse","test_r2","train_mae","train_mse","train_r2","val_mae","val_mse","val_r2","delta_r2_medio","output","model","ic_sup","ic_inf","equivalente_a_baseline","fase","k","diag.cobertura","phase","diag.D-E3-05","diag.D-E3-02"
"2026-05-17 13:48:06","14ms","a78c7fd2d8474f31b8996e7a878e7caa","SVR_ET_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","1","","","SVR","","","","","","0.001","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","rbf","","","","shap_global_topk","","","","","","","ET","42","","","","","","","","","","","","","","","2018.5134131862267","15798006.355106937","0.9544490589972943","1160.5288651474261","5169911.627404536","0.9816284336123897","1565.4634430116726","6947957.951909719","0.9717419287007607","0.015898","ET","SVR","0.024640","0.007933","False","retreino","5","","","",""
"2026-05-17 13:47:53","13ms","5e5360af15c9475aa122b3e3f8da28d2","SVR_x_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","1","","","SVR","","","","","","0.01","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","rbf","","","","shap_global_topk","","","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.01485825844296329","0.0006514309485473452","0.8877784279133986","0.012581353601956786","0.0005280000768208879","0.9152441315448475","0.014532248106156689","0.0006507325963127249","0.8912877989137774","0.066913","x_CH3OH","SVR","0.124523","0.025578","False","retreino","5","","","",""
"2026-05-17 13:47:44","13ms","5063d73697f24bedb6c87a6d806d6bc3","SVR_M_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","1","","","SVR","","","","","","0.01","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","rbf","","","","shap_global_topk","","","","","","","M_CH3OH","42","","","","","","","","","","","","","","","696.9741592343364","969534.3589230734","0.8717625553850155","586.8595813275857","791905.7607323857","0.9029084464903252","648.7061628180518","785409.2381862865","0.9029965093699722","0.113403","M_CH3OH","SVR","0.172133","0.070466","False","retreino","5","","","",""
"2026-05-17 13:47:37","14ms","f4674c10a2cf444abee00ac484af15fd","XGBoost_ET_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","XGBoost","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","0.05","","3","shap_global_topk","","200","","","","","ET","42","","","","","","","","","","","","","","","4875.406727078503","52906414.73978766","0.8474530948838552","3506.3131639114413","21969561.46428693","0.9219299504447312","4184.303580133475","33059411.634277012","0.865543916998587","0.116018","ET","XGBoost","0.160122","0.078738","False","retreino","4","","","",""
"2026-05-17 13:47:36","13ms","02ae9887a8fd470a811d84cdd3b15820","XGBoost_x_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","XGBoost","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","0.05","","3","shap_global_topk","","200","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.018870723471488587","0.0010589672180402608","0.8175724284183039","0.014135248709167427","0.0005278141125769018","0.9152739829817934","0.01810737871734283","0.000830596986151538","0.8612394290807548","0.132557","x_CH3OH","XGBoost","0.211017","0.073550","False","retreino","4","","","",""
"2026-05-17 13:47:34","14ms","c3274726a1344c4fa9a8d188541c3749","XGBoost_M_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","XGBoost","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","0.05","","3","shap_global_topk","","200","","","","","M_CH3OH","42","","","","","","","","","","","","","","","1335.8533180971865","2687542.840768757","0.6445266503228411","1174.604634578651","2110652.343061155","0.7412236088330528","1315.570821132307","2662147.844565926","0.6712062693680088","0.318785","M_CH3OH","XGBoost","0.408891","0.242080","False","retreino","4","","","",""
"2026-05-17 13:47:33","14ms","92400e9bc84340eda252475bf0b69307","RF_ET_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","RF","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","","","10","shap_global_topk","","100","","","","","ET","42","","","","","","","","","","","","","","","4874.093837325534","57778860.94099594","0.8334042013424022","2274.783319770301","9862821.788870594","0.96495191826821","4331.102047838817","34638758.583623365","0.8591205478576441","0.090655","ET","RF","0.127124","0.054848","False","retreino","4","","","",""
"2026-05-17 13:47:32","18ms","763be565a79643f192ccbea809b70cc7","RF_x_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","RF","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","","","10","shap_global_topk","","200","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.017059527139141304","0.0009783918490471665","0.8314530931303918","0.00680903911891837","0.0001484049957840852","0.9761776657751695","0.016063135132750525","0.0008416423215454537","0.8593941815409634","0.070587","x_CH3OH","RF","0.128467","0.031682","False","retreino","4","","","",""
"2026-05-17 13:47:30","16ms","bf267ff6c4734bc0abf33192722b2eb1","RF_M_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","RF","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","","","10","shap_global_topk","","100","","","","","M_CH3OH","42","","","","","","","","","","","","","","","1406.5274110512191","2945121.0324730063","0.6104575440671416","732.2402715402691","855801.2575203812","0.89507454332528","1324.4976810053095","2762987.147172853","0.6587519158030338","0.309990","M_CH3OH","RF","0.406190","0.232313","False","retreino","4","","","",""
"2026-05-17 13:47:28","13ms","0c1677bfae764171948b97d457787883","DT_ET_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","DT","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","","","10","shap_global_topk","10","","","","","","ET","42","","","","","","","","","","","","","","","5768.626973953123","74714642.39675874","0.7845726738328067","2675.413502412928","15881127.19727107","0.9435655377418467","5154.766177435625","50530879.517499335","0.7944856307274727","0.099293","ET","DT","0.172542","0.031868","False","retreino","4","","","",""
"2026-05-17 13:47:28","12ms","a85d4b000db5456aa3dbd9f60d7d28df","DT_x_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","DT","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","","","5","shap_global_topk","10","","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.02314939866608093","0.0017765784048401777","0.6939500311263129","0.015921631405221005","0.0008241899606674829","0.8676990043088816","0.0202823775497437","0.0013608113140171057","0.772661160593314","0.097148","x_CH3OH","DT","0.216815","0.000277","False","retreino","4","","","",""
"2026-05-17 13:47:28","14ms","ed25ac517ce54ebaa258f8acc9003773","DT_M_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","DT","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","","","","5","shap_global_topk","2","","","","","","M_CH3OH","42","","","","","","","","","","","","","","","1562.7093259380538","3632016.823887784","0.5196038675603479","1363.0818901836853","2907384.558153069","0.6435403082052906","1459.6203897326059","3294044.7603971586","0.5931626157237924","0.257458","M_CH3OH","DT","0.350513","0.164669","False","retreino","4","","","",""
"2026-05-17 13:47:28","13ms","b9a1e0b91e6c4a2e9670572b737ccc6c","SVR_ET_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","1","","","SVR","","","","","","0.01","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","rbf","","","","shap_global_topk","","","","","","","ET","42","","","","","","","","","","","","","","","4639.243521061793","62185155.155153975","0.8206993800327949","3604.1737511669503","34146378.291495316","0.8786589595935516","3677.6285741901243","31710883.29361836","0.8710285227292396","0.148351","ET","SVR","0.216993","0.093243","False","retreino","4","","","",""
"2026-05-17 13:47:23","14ms","cb83bef42bdb47a080fffd87f3683f88","SVR_x_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","1","","","SVR","","","","","","0.01","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","rbf","","","","shap_global_topk","","","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.016377125295377385","0.0008779854707268749","0.8487500325032473","0.014088601141050991","0.000688855098525446","0.8894232885971919","0.015033234228417411","0.0007587390388154966","0.8732441075995556","0.106218","x_CH3OH","SVR","0.189603","0.049281","False","retreino","4","","","",""
"2026-05-17 13:47:16","16ms","72aad9ad2a7f48168c7da1da11b5ffa0","SVR_M_CH3OH_k4","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","1","","","SVR","","","","","","0.1","","","['BRC1', 'RRC1', 'RFF', 'RRC2']","4","rbf","","","","shap_global_topk","","","","","","","M_CH3OH","42","","","","","","","","","","","","","","","1344.0756556652552","2609722.0550222774","0.6548197756878293","1293.2683602685213","2524000.8095228295","0.690545047393508","1297.078608131994","2666823.4438921018","0.6706288004086751","0.333934","M_CH3OH","SVR","0.427288","0.252730","False","retreino","4","","","",""
"2026-05-17 12:07:12","14ms","b3b3cd9bce264f26a22c48ff2d6987c9","shap_synthesis","NOTEBOOK","3.1.2_mapa_shap.ipynb","lorenzoferreira","FAILED","","['T1', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","","","","","['P1', 'T2']","","","","","","['T1', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","6","","","","","","","","","","","","","42","0.026219009340112873","0.018424680130971625","42.308242321014404","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","informativa","shap_synthesis","resolvida","resolvida"
"2026-05-16 02:46:01","12ms","63420af894ae49fca04bdcf6245dcb58","shap_ANN_x_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","100","","","","","","X_test","KernelExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","39.80249786376953","0.06823938185177919","0.03286144296970598","0.0025327080607953655","0.009267577405660902","0.11926817004861526","0.03560592627291418","0.01348938163953681","0.0013586182359510745","","","","","","","","","","","x_CH3OH","ANN","","","","","","","shap","",""
"2026-05-16 02:45:21","13ms","906b0d089f6a43d9b18fc43858cf3a75","shap_ANN_M_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","100","","","","","","X_test","KernelExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","39.42771005630493","0.08275432332000227","0.045773251216728324","0.009959294328646253","0.0855297389537794","0.08161554605056778","0.04029615974523512","0.08302406845912491","0.0007481600164626234","","","","","","","","","","","M_CH3OH","ANN","","","","","","","shap","",""
"2026-05-16 02:44:41","14ms","15b13298c4084a97b1b54589c770fbf9","shap_ANN_ET","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","100","","","","","","X_test","KernelExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","42.308242321014404","0.08200701709071127","0.008903147259497653","0.0031706711559117504","0.09763446085196659","0.008372510570263836","0.04255283707763849","0.03086407860603041","0.0012058346387562016","","","","","","","","","","","ET","ANN","","","","","","","shap","",""
"2026-05-16 02:43:59","20ms","f61d2b08fa5e41eaa418fd604edfeb57","shap_XGBoost_x_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","0.031684160232543945","0.06316209584474564","0.022826772183179855","0.002295319689437747","0.0046602594666182995","0.12132532894611359","0.03200718015432358","0.010371722280979156","0.0021152321714907885","","","","","","","","","","","x_CH3OH","XGBoost","","","","","","","shap","",""
"2026-05-16 02:43:59","15ms","22056e65a64346128e5ee6f0d78e0b7f","shap_XGBoost_M_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","0.016493797302246094","0.08287735283374786","0.039974313229322433","0.009801038540899754","0.08638255298137665","0.08246482163667679","0.03496363013982773","0.08068908751010895","0.0021072006784379482","","","","","","","","","","","M_CH3OH","XGBoost","","","","","","","shap","",""
"2026-05-16 02:43:59","13ms","f91582cc463348c6a5231828275053e5","shap_XGBoost_ET","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","0.10891103744506836","0.08396223932504654","0.007555522955954075","0.0024137410800904036","0.09595710784196854","0.00669806357473135","0.040862075984478","0.023583868518471718","0.0012281076051294804","","","","","","","","","","","ET","XGBoost","","","","","","","shap","",""
"2026-05-16 02:43:59","16ms","be30e617e8a54b16b7ac2b0d3db2816d","shap_RF_x_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","2.9896719455718994","0.060830080146153744","0.01986302574633901","0.0010173403019391972","0.0028203972312298813","0.12097904096635495","0.027970979976868728","0.0051987505726302456","0.0005908069982744435","","","","","","","","","","","x_CH3OH","RF","","","","","","","shap","",""
"2026-05-16 02:43:56","13ms","ab707aaff452471bbe4db4dab4698ab9","shap_RF_M_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","1.5079998970031738","0.08131864916128277","0.03138835563892875","0.006475871874550089","0.08249398478910065","0.07582813773868384","0.01996154035140147","0.07824306088852691","0.000982445702825912","","","","","","","","","","","M_CH3OH","RF","","","","","","","shap","",""
"2026-05-16 02:43:54","15ms","8bf5b209a255485a92a525501b0121c2","shap_RF_ET","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","2.6060359477996826","0.08226438615154004","0.0032148836420231143","0.001127867722850564","0.09507666529725733","0.004186961507213911","0.038325495542862714","0.020830461843845186","0.000616448948062867","","","","","","","","","","","ET","RF","","","","","","","shap","",""
"2026-05-16 02:43:52","13ms","5568e932f890441a9201a8c89208a601","shap_DT_x_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","0.0018432140350341797","0.06275961005880037","0.023865938521396124","0.0013422357644503975","0.003174031512720921","0.12483739606976643","0.03118520775216565","0.005214591814414041","0.00018911190610677864","","","","","","","","","","","x_CH3OH","DT","","","","","","","shap","",""
"2026-05-16 02:43:52","14ms","bb703e18f4ec45ca9bd2b8f44a491c75","shap_DT_M_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","0.004519224166870117","0.08070780902161596","0.0332568534451308","0.009071053218883152","0.08490256766230779","0.0771884247572307","0.02204390878430831","0.0756990696797923","0.002481284341481317","","","","","","","","","","","M_CH3OH","DT","","","","","","","shap","",""
"2026-05-16 02:43:52","14ms","24a8f4f06c7343b48cb7d9066b88a95a","shap_DT_ET","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","n/a","","","","","","X_test","TreeExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","0.008837699890136719","0.08154743694215351","0.0046388762676243655","0.0024027147536218336","0.09687283338533657","0.006359492884978637","0.04270943631110576","0.02371383602827027","0.0019031472802760246","","","","","","","","","","","ET","DT","","","","","","","shap","",""
"2026-05-16 02:43:52","15ms","7a682edd505f4175b6f8feb4d622bb44","shap_SVR_x_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","100","","","","","","X_test","KernelExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","118.8476288318634","0.06090686320254207","0.030061615954677875","0.005713925209459533","0.008619518218388078","0.11454932353601947","0.03370265204021153","0.015000767633098912","0.005040910987454333","","","","","","","","","","","x_CH3OH","SVR","","","","","","","shap","",""
"2026-05-16 02:41:53","15ms","52e6222d42284f87ae18a6f7c2449b41","shap_SVR_M_CH3OH","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","100","","","","","","X_test","KernelExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","151.36634588241577","0.08157120255625407","0.04584763514767962","0.011172200570577225","0.08407994886288239","0.07887200279125661","0.03865274129433243","0.08282357911358","0.0030913952836032123","","","","","","","","","","","M_CH3OH","SVR","","","","","","","shap","",""
"2026-05-16 02:39:21","16ms","7c27e38b630f416287fb6e38a667b713","shap_SVR_ET","NOTEBOOK","/Users/lorenzoferreira/Library/Python/3.12/lib/python/site-packages/ipykernel_launcher.py","lorenzoferreira","FINISHED","","","","","100","","","","","","X_test","KernelExplainer","['P1', 'T1', 'T2', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","8","","","","","","","","193","","","","","42","","","","","","149.44904398918152","0.07986615585146908","0.009377997022125273","0.0043481274180947275","0.09401793256244728","0.00870636008801327","0.0406860824537019","0.028899096871879176","0.0025494644596236135","","","","","","","","","","","ET","SVR","","","","","","","shap","",""
